date,unemployment_rate,inflation_rate,gdp_growth,twitter_sentiment,google_trends_index,avg_temperature,stock_index_close,mobility_change,covid_cases
27/4/2018,5.31,0.86,1.56,-0.191,50.1,23.1,2023.64,1.53,0
28/4/2018,5.63,1.05,2.08,-0.438,50,23.5,2002.83,1.48,0
29/4/2018,5.39,1.03,1.67,-0.295,49.9,23.9,1981.84,-2.55,0
30/4/2018,5.69,1.05,1.8,-0.44,49.8,20.1,2011.2,-1.15,0
1/5/2018,5.3,0.98,1.59,-0.286,50,23.2,1999.35,2.25,0
2/5/2018,5.49,1.34,1.44,-0.457,50,18.7,2002.37,-1.49,0
3/5/2018,5.26,1.17,1.22,-0.35,50,22.4,2007.25,2.93,0
4/5/2018,5.85,0.91,1.42,-0.42,50.1,25.2,1979.42,3.91,0
5/5/2018,5.18,1.06,1.64,-0.234,50.1,24.3,2001.74,3.43,0
6/5/2018,5.48,0.97,1.8,-0.277,50,22.1,1997.58,5.94,0
7/5/2018,5.54,0.93,2.04,-0.25,50,23.2,2013.89,-0.27,0
8/5/2018,5.49,0.9,1.6,-0.294,50.1,20.9,2008.95,0.53,0
9/5/2018,5.36,1.08,1.47,-0.427,50.1,23,1985.41,0.96,0
10/5/2018,5.37,0.97,1.3,-0.239,50.3,28.7,2014.3,-0.18,0
11/5/2018,5.4,1.13,1.87,-0.1,50.4,26.4,2006.17,1.63,0
12/5/2018,5.36,1.13,2.14,-0.254,50.3,22.7,1986.21,-5.13,0
13/5/2018,5.57,1.17,2.11,-0.339,50.3,22.8,2002.24,0.61,0
14/5/2018,5.82,0.95,1.94,-0.441,50.2,20.5,2012.03,-4.13,0
15/5/2018,5.26,1.08,1.92,-0.39,50.2,20.7,1989.54,-2.89,0
16/5/2018,5.09,1.1,2.23,-0.254,50.6,22.9,2015.46,2.2,0
17/5/2018,5.34,0.99,1.82,-0.193,50.7,21,1986.56,-0.6,0
18/5/2018,5.87,0.96,1.92,-0.274,50.8,23.7,1993.78,2.09,0
19/5/2018,5.18,1.19,1.63,-0.22,50.7,24.9,1992.26,-0.66,0
20/5/2018,5.67,1.06,1.31,-0.228,50.9,22.3,2015.46,3.32,0
21/5/2018,5.67,1.1,1.51,-0.247,51,21.8,1996.78,-0.72,0
22/5/2018,5.21,0.95,1.72,-0.362,51.2,18.1,1990.07,-5.86,0
23/5/2018,5.43,0.91,1.74,-0.277,51.4,22.8,2006.15,0.68,0
24/5/2018,5.64,0.98,2.29,-0.377,51.2,18.9,2008.31,-6.51,0
25/5/2018,5.23,1.02,1.74,-0.288,51.1,20.2,2008.37,-4.36,0
26/5/2018,5.26,0.93,2.07,-0.254,51,22.8,1998.99,-2.65,0
27/5/2018,5.18,1.03,1.58,-0.116,50.9,22.8,2004.25,-3.02,0
28/5/2018,5.08,0.87,1.62,-0.412,50.9,19.7,1995.2,-1.64,0
29/5/2018,5.15,0.92,1.31,-0.229,50.9,19.6,2018.45,-3.13,0
30/5/2018,5.03,1.1,1.49,-0.125,51.1,18.9,2013.15,-4.22,0
31/5/2018,5.27,1.09,1.87,-0.193,51.3,17.8,2012.54,4.63,0
1/6/2018,5.1,0.99,1.71,-0.18,51.3,18.7,2009.65,-2.03,0
2/6/2018,5.3,0.93,1.99,-0.2,51.5,16.6,2006.91,-6.69,0
3/6/2018,4.93,0.93,1.76,-0.123,51.6,21.1,1989.27,-1.08,0
4/6/2018,5.3,1,1.6,-0.356,51.6,20.3,2008.05,-3.37,0
5/6/2018,5.39,1.1,2.35,-0.38,51.4,20.5,2002.86,-2.65,0
6/6/2018,4.82,1.13,1.68,-0.236,51.4,17.3,2014.35,2.13,0
7/6/2018,5.28,0.98,2.06,-0.445,51.3,16.7,2009.79,-1.34,0
8/6/2018,5.45,0.92,1.59,-0.099,51.3,19,2007.22,-3.46,0
9/6/2018,4.95,1.06,1.92,-0.093,51.3,18.9,1984.88,1.34,0
10/6/2018,5.52,0.95,1.98,-0.251,51.3,18.3,2000.83,3.45,0
11/6/2018,5.26,0.98,1.77,-0.237,51.4,17.9,1996.14,1.61,0
12/6/2018,5.03,1.17,1,-0.199,51.3,21.7,2004.25,-7.36,0
13/6/2018,5.15,1.12,1.71,-0.179,51.3,19,1997.57,-3.34,0
14/6/2018,5.27,1.05,2.07,-0.163,51.3,21.9,1998.97,0.14,0
15/6/2018,5.16,0.91,1.86,-0.112,51.3,20.3,2006.32,-0.73,0
16/6/2018,5.25,1.06,1.84,-0.176,51.4,21,1997.41,-0.98,0
17/6/2018,4.95,1.14,1.19,-0.056,51.3,15.3,2002.95,-2.95,0
18/6/2018,5.15,1,1.49,-0.096,51.2,18.5,1986.54,-4.22,0
19/6/2018,4.83,1.17,1.83,-0.192,51.2,16.3,1993.41,6.02,0
20/6/2018,5.08,1.16,1.82,0.011,51.2,13.6,2008.29,0.08,0
21/6/2018,4.91,1.2,2.07,-0.249,51.3,19.8,1989.43,1.93,0
22/6/2018,4.94,1.07,1.66,-0.112,51.2,16,2014.19,0.02,0
23/6/2018,5.33,1.09,1.82,0.003,51.1,14.3,2011.48,0.14,0
24/6/2018,5.29,1.18,1.71,-0.156,51.1,15.5,1999.06,-0.19,0
25/6/2018,5.18,1.08,1.4,-0.043,51.2,14.5,2031.73,-3.36,0
26/6/2018,4.83,0.98,1.02,-0.009,51.1,14.6,2014.17,-4.54,0
27/6/2018,4.98,0.99,1.83,-0.139,51.2,15.3,1992.25,1.16,0
28/6/2018,5.28,1.06,1.75,-0.05,51.4,19.1,2009.21,0.56,0
29/6/2018,5.06,0.91,1.51,-0.049,51.4,14.1,2002.41,2.81,0
30/6/2018,5.48,1.02,1.21,-0.078,51.5,18.6,1993.98,2.21,0
1/7/2018,5.09,1.14,1.89,0.218,51.6,16.8,1991.05,-2.43,0
2/7/2018,5.04,0.82,1.62,-0.078,51.7,15.7,2011.7,3.4,0
3/7/2018,4.93,1.19,1.87,0.109,51.7,16.2,1995.77,2.3,0
4/7/2018,5.01,1.15,2.26,-0.021,51.8,14.6,2000.73,2.07,0
5/7/2018,4.95,0.99,1.06,-0.08,51.7,17,1992.54,6.75,0
6/7/2018,5.11,1.09,1.49,0.049,51.6,15.4,1994.27,6.13,0
7/7/2018,5.15,1.04,1.64,0.114,51.5,10.7,2000.49,2.07,0
8/7/2018,4.79,1.16,2.14,0.152,51.8,14.5,2005.64,1.7,0
9/7/2018,4.68,1.13,1.21,0.226,51.7,15.3,1975.88,3.24,0
10/7/2018,4.57,0.9,2.28,0.374,51.6,13,2001.93,-1.75,0
11/7/2018,5.03,1.09,1.74,0.115,51.5,13.6,1994.3,-1.71,0
12/7/2018,4.7,1.01,1.67,0.033,51.5,12,2015.79,2.02,0
13/7/2018,4.48,1.04,1.64,0.154,51.6,10.3,2031.19,-2.57,0
14/7/2018,4.98,0.96,1.57,0.092,51.7,9.8,1998.17,1.78,0
15/7/2018,5.39,1.21,2.02,0.22,51.7,9.6,1984.55,0.47,0
16/7/2018,4.88,1.14,1.38,0.007,51.6,13.9,2002.94,-2.57,0
17/7/2018,5.04,0.96,1.81,0.383,51.5,7.4,1999.72,0.08,0
18/7/2018,4.88,0.9,1.59,0.241,51.6,10.9,2021.49,3.92,0
19/7/2018,4.84,1,1.47,-0.004,51.6,10.5,2018.44,0.25,0
20/7/2018,5.03,1.08,2.48,0.102,51.7,11.3,2010.43,0.26,0
21/7/2018,4.78,1.06,1.83,0.262,51.7,8,1995.91,0.99,0
22/7/2018,4.89,1.16,1.89,0.307,51.6,12.4,2008.56,1.38,0
23/7/2018,4.89,1.11,2.05,0.07,51.6,8.8,2004.43,-0.99,0
24/7/2018,4.68,1.13,1.28,0.276,51.5,13.5,2004.19,1.05,0
25/7/2018,5.01,1.07,2.23,0.017,51.5,9.8,1986.2,-3.15,0
26/7/2018,4.77,0.9,0.95,0.21,51.5,10.7,2012.4,-2.4,0
27/7/2018,4.64,1.02,1.48,0.337,51.5,10.8,2002.86,-2.01,0
28/7/2018,4.89,1.14,1.57,0.178,51.4,11.1,2000.78,1.41,0
29/7/2018,4.6,1.03,1.88,0.088,51.4,10.5,1995.79,0.48,0
30/7/2018,4.78,1.09,1.77,0.26,51.3,9.4,1993.85,-0.4,0
31/7/2018,4.76,1,1.66,0.19,51.2,10.8,2004.96,2.07,0
1/8/2018,4.97,0.93,1.71,0.319,51.3,10.9,1984.3,1.14,0
2/8/2018,4.84,1.02,1.42,0.173,51.2,8.3,2009.69,-0.87,0
3/8/2018,4.73,1.07,1.26,0.189,51.3,10.5,1991.25,-3.11,0
4/8/2018,4.9,0.97,1.93,0.069,51.5,11.9,1981.21,-2.46,0
5/8/2018,5,1.01,1.92,0.292,51.6,10.8,2020.02,-4.4,0
6/8/2018,4.83,0.94,2.19,0.263,51.5,11.1,1993.22,0.42,0
7/8/2018,4.71,1.15,1.48,0.164,51.4,9.5,1994.58,-2.59,0
8/8/2018,4.44,1.01,1.92,0.306,51.4,7.1,2013.15,-1.49,0
9/8/2018,4.48,1.18,1.63,0.392,51.4,7.2,2020.35,-0.38,0
10/8/2018,4.63,1.19,2.07,0.27,51.4,9.4,1986.47,3.13,0
11/8/2018,4.56,1.03,2.02,0.321,51.2,10.5,1992.24,2.79,0
12/8/2018,4.64,0.94,1.78,0.323,51.2,14,1992.98,-0.16,0
13/8/2018,4.68,0.83,1.62,0.177,51.2,10.3,2011.16,3.8,0
14/8/2018,4.77,0.89,2.01,0.504,51.3,5.9,2018.2,-6.04,0
15/8/2018,4.64,0.9,1.92,0.252,51.3,6.5,1991.01,5.63,0
16/8/2018,4.75,1.17,1.52,0.365,51.4,12.5,2015.96,2.08,0
17/8/2018,4.66,1.05,1.32,0.377,51.3,7.4,1994.72,0.31,0
18/8/2018,4.24,1.08,1.64,0.286,51.4,7.8,2005.18,-2.67,0
19/8/2018,4.45,0.81,2.18,0.36,51.3,5.7,1989.1,-1.31,0
20/8/2018,4.6,0.92,2.07,0.323,51.2,10.6,2000.6,1.83,0
21/8/2018,4.38,1.13,1.39,0.155,51.1,8.4,2000.71,1.9,0
22/8/2018,4.74,1.07,1.38,0.262,51.2,5.7,1998.67,2.01,0
23/8/2018,4.92,1.02,2.11,0.232,51.2,5.2,2005.67,-2.19,0
24/8/2018,4.85,1.09,1.39,0.245,51.3,7.7,1991.75,-2.79,0
25/8/2018,4.56,1.2,1.88,0.158,51.4,7,1992.99,0.59,0
26/8/2018,4.89,1.01,1.55,0.398,51.4,8.5,2006.2,2.31,0
27/8/2018,4.62,1.04,2.22,0.442,51.5,7.8,2015.25,0.01,0
28/8/2018,4.52,1.06,1.5,0.376,51.5,6.1,2001.6,4.44,0
29/8/2018,4.46,1.28,2.08,0.401,51.4,5.5,2006.87,0.1,0
30/8/2018,4.52,0.83,1.79,0.235,51.6,6.1,2009.41,0,0
31/8/2018,4.49,1.1,1.81,0.202,51.6,5.3,2010.14,2.01,0
1/9/2018,4.6,1.03,1.15,0.182,51.6,6,1992.3,3.66,0
2/9/2018,4.6,1.09,1.08,0.319,51.6,6.2,1994.07,-4.05,0
3/9/2018,4.56,0.97,1.68,0.272,51.7,4.3,1994.94,-3.35,0
4/9/2018,4.64,1.03,1.82,0.236,51.7,7.3,2021.12,-0.94,0
5/9/2018,4.79,1.11,1.41,0.367,51.8,5.2,2006.92,9.48,0
6/9/2018,4.74,1.35,1.42,0.271,51.7,4.2,2006.47,-0.78,0
7/9/2018,4.25,1.12,1.92,0.14,51.8,5.1,2005.5,-0.37,0
8/9/2018,4.03,0.95,1.92,0.149,51.9,6.2,1988.64,1.86,0
9/9/2018,4.72,0.99,1.71,0.278,51.8,5.9,2021.23,2.93,0
10/9/2018,4.26,0.99,1.99,0.306,51.7,6.5,2006.64,0.51,0
11/9/2018,4.49,0.86,1.4,0.25,51.8,7.4,2009.08,3.49,0
12/9/2018,4.29,1,1.65,0.376,51.6,8.1,1984.19,-3.58,0
13/9/2018,4.16,1.11,2.25,0.342,51.6,6,2009.65,-2.3,0
14/9/2018,4.63,0.91,1.78,0.214,51.6,3.3,1998.29,3.49,0
15/9/2018,4.67,1.14,1.8,0.077,51.7,4.8,1988.63,0.03,0
16/9/2018,4.4,1.09,2.45,0.022,51.7,3.3,1992.32,-3.79,0
17/9/2018,4,0.96,1.34,0.105,51.8,8.7,1989.21,-3.97,0
18/9/2018,4.4,1.02,2,0.21,51.7,9.2,1989.04,-2.43,0
19/9/2018,4.59,1.2,2.27,0.308,51.8,6.5,2002.46,0.01,0
20/9/2018,4.21,1.11,1.67,0.157,52,6.9,1997.99,1.4,0
21/9/2018,4.54,1.04,2.03,0.223,51.9,5.6,2005.2,-0.99,0
22/9/2018,4.5,1.01,1.48,0.072,51.9,5.8,2018.62,1.15,0
23/9/2018,4.62,1.04,1.57,0.149,52.2,1.9,2000.57,-1.31,0
24/9/2018,4.53,0.99,1.89,0.159,52.2,4.9,1979.42,3.67,0
25/9/2018,4.31,0.83,2.02,-0.131,52.2,3.3,1999.45,7.66,0
26/9/2018,4.74,1.24,2.11,0.015,52.3,5.6,2013.8,-1.18,0
27/9/2018,4.47,1.05,2.25,0.141,52.3,4.9,2001.01,1.44,0
28/9/2018,4.5,1.08,1.76,0.063,52.1,8.9,2017.16,1.2,0
29/9/2018,4.31,1.03,2.14,-0.094,52.3,6.8,2006.4,0.42,0
30/9/2018,4.41,0.96,1.68,-0.228,52.1,5.6,1983.49,1.96,0
1/10/2018,4.32,1.02,2.06,-0.031,52,4.5,2002.97,1.44,0
2/10/2018,4.47,0.88,1.85,-0.012,52.1,8.4,2004.85,-1.41,0
3/10/2018,4.84,1.27,1.92,-0.104,52.1,4.9,2012.68,3.95,0
4/10/2018,4.23,0.91,1.92,-0.011,52,5.7,2020.08,0.6,0
5/10/2018,4.18,0.93,1.31,0.015,52.1,5.1,2010.96,-1.15,0
6/10/2018,4.8,0.99,1.46,0.021,52,4.2,2006.29,7.33,0
7/10/2018,4.46,1.17,1.83,-0.292,51.9,5.1,2008.65,-0.35,0
8/10/2018,4.37,1.04,1.29,-0.198,51.9,1.2,2000.2,0.76,0
9/10/2018,4.71,0.91,2.05,-0.107,51.9,2,1987.26,0.53,0
10/10/2018,4.38,1.16,2.07,-0.029,51.8,5.8,2002.3,-0.39,0
11/10/2018,4.87,1.11,1.9,-0.047,51.9,8.3,2005.54,1.35,0
12/10/2018,4.64,1.09,1.47,-0.059,51.9,5.9,1989.85,-2.53,0
13/10/2018,4.41,1.11,2.22,-0.154,51.9,3.8,2015.16,1.79,0
14/10/2018,4.94,1.28,2.42,-0.158,51.8,2.4,2011.95,-5.28,0
15/10/2018,4.39,1.26,1.86,-0.207,51.9,6.9,1988.18,-3.89,0
16/10/2018,4.66,0.97,1.97,-0.067,52,4.2,2015.55,5.48,0
17/10/2018,4.58,1.2,1.88,-0.245,52,6.7,1998.81,-3.77,0
18/10/2018,4.78,1.08,1.98,-0.076,52,6.2,1994.11,-5.88,0
19/10/2018,4.83,1.09,1.79,-0.149,52.1,6.4,2012.69,-3.69,0
20/10/2018,4.53,0.87,1.81,-0.183,52.2,5.6,2001.39,5.22,0
21/10/2018,4.38,1.02,2.1,-0.252,52.2,6.4,2020.89,-5.38,0
22/10/2018,4.62,0.96,2.53,-0.33,52.1,5.4,1993.38,-2.87,0
23/10/2018,4.4,1.12,1.41,-0.267,52.1,4.5,1984.59,-4.37,0
24/10/2018,4.94,1.15,1.8,-0.243,52.1,3.9,1999.1,-0.82,0
25/10/2018,4.57,0.83,1.48,-0.454,52.3,1.1,2009.8,-1.31,0
26/10/2018,4.47,1.04,2.31,-0.244,52.2,5.6,1992.64,-1.44,0
27/10/2018,4.58,1.15,1.66,-0.138,52.3,9,1988.61,5.57,0
28/10/2018,4.28,1.02,1.41,-0.18,52.3,7.5,2004.2,-3.6,0
29/10/2018,4.36,1.11,2.03,-0.293,52.3,6.6,1987.28,-0.31,0
30/10/2018,4.8,1.07,2.37,-0.245,52.4,4.8,2004.98,1.02,0
31/10/2018,4.43,1.07,2.05,-0.31,52.5,8.3,1998.51,-2.94,0
1/11/2018,4.36,1.01,1.91,-0.245,52.4,6.2,2006.86,1.46,0
2/11/2018,4.68,0.92,1.98,-0.111,52.3,9.7,1988.08,-1.2,0
3/11/2018,4.81,0.93,2.28,-0.173,52.5,4.6,2014.9,1.12,0
4/11/2018,4.72,1.11,1.59,-0.222,52.5,5.2,2000.09,-0.32,0
5/11/2018,4.78,1.04,1.83,-0.327,52.4,5.1,2009.56,-6.15,0
6/11/2018,4.44,1.02,1.73,-0.207,52.3,3.9,2011.52,3.92,0
7/11/2018,4.31,1,1.51,-0.454,52.3,5.1,1990.35,6.21,0
8/11/2018,4.9,1.01,1.77,-0.314,52.4,7.3,2010.75,-0.53,0
9/11/2018,4.54,1.14,2.2,-0.233,52.4,5.8,1987.68,-2.69,0
10/11/2018,4.56,1.01,2.04,-0.219,52.7,-0.4,1988.23,4.52,0
11/11/2018,4.88,0.9,2.07,-0.228,52.8,9.6,2021.57,5.67,0
12/11/2018,4.73,1.11,1.92,-0.267,52.8,4.2,2013.05,-0.51,0
13/11/2018,4.72,1.02,2.03,-0.318,52.7,8.8,2022.67,-0.66,0
14/11/2018,5.07,1.04,1.64,-0.245,52.6,7.8,1998.23,-0.24,0
15/11/2018,4.51,1.2,1.79,-0.395,52.6,12.1,2002.96,-5.02,0
16/11/2018,4.83,1.04,1.94,-0.384,52.6,10,2007.21,-0.87,0
17/11/2018,4.66,1.07,1.97,-0.294,52.7,7.1,2001.82,5.14,0
18/11/2018,4.71,0.92,1.99,-0.282,52.9,6.9,1994.48,-0.51,0
19/11/2018,4.97,1.02,1.85,-0.481,52.9,11.4,1992.98,-3.12,0
20/11/2018,4.77,1.1,1.78,-0.252,52.8,5.6,2004.08,1.49,0
21/11/2018,4.78,0.88,2.84,-0.219,52.7,9,1991.28,-2,0
22/11/2018,4.9,1.06,2.17,-0.302,52.9,8.5,1991,-0.2,0
23/11/2018,4.62,1.05,2.03,-0.054,52.8,8.2,2005.88,-3.81,0
24/11/2018,4.53,1.04,1.83,-0.357,52.9,9.8,2001,-3.11,0
25/11/2018,4.5,1.14,1.77,-0.322,53,9.6,2011.32,2.21,0
26/11/2018,4.32,1.07,1.87,-0.322,53,10.2,1997.7,0.35,0
27/11/2018,5.13,1.19,2,-0.287,52.9,9.8,1996.14,-2.33,0
28/11/2018,4.5,0.94,1.35,-0.308,52.9,10.5,2006.19,0.36,0
29/11/2018,4.69,1.05,1.45,-0.412,52.9,10,1993.84,-1.82,0
30/11/2018,4.68,1.05,1.73,-0.321,53,8.6,1995.38,-2.35,0
1/12/2018,4.81,0.93,1.98,-0.271,52.9,10.1,1995.77,3.49,0
2/12/2018,4.92,1.13,1.85,-0.134,52.9,8.8,1999.86,2.35,0
3/12/2018,4.93,1.27,2.37,-0.031,52.9,8.8,2019.69,-0.06,0
4/12/2018,4.65,1.04,1.48,-0.112,53,9.8,1988.2,0.43,0
5/12/2018,4.74,1.09,1.71,-0.317,52.9,10.4,2014.92,-0.03,0
6/12/2018,4.84,1.05,2.39,-0.302,52.8,10.9,2009.34,1.46,0
7/12/2018,4.74,0.97,1.98,-0.242,52.8,12.8,2017.64,-2.4,0
8/12/2018,5.12,0.86,2.2,-0.041,52.7,10.1,2033.34,2.59,0
9/12/2018,4.91,0.97,2.56,-0.228,52.8,11.7,2016.28,1.06,0
10/12/2018,4.96,0.9,1.74,-0.337,52.8,11.7,2011.23,-0.79,0
11/12/2018,4.96,1.21,1.92,-0.247,52.6,10.4,1988.85,-1.46,0
12/12/2018,5.07,1.03,1.87,-0.113,52.6,11.9,1990.11,2.52,0
13/12/2018,4.88,1,1.37,-0.112,52.6,14,2005.58,-0.45,0
14/12/2018,4.59,1.13,1.86,-0.192,52.6,12.5,1985,-2.1,0
15/12/2018,4.94,0.93,2.22,-0.096,52.6,12.7,2008.13,-1.15,0
16/12/2018,4.74,0.96,2.12,-0.383,52.6,11,1980.63,2.31,0
17/12/2018,4.77,1.05,2.15,-0.136,52.6,16.6,2013.5,-4.83,0
18/12/2018,5,1.14,1.85,-0.051,52.5,11.5,1998.77,-1.07,0
19/12/2018,5.14,1.09,1.77,-0.211,52.5,9.6,2003.25,3.21,0
20/12/2018,4.9,1.06,2.35,-0.202,52.6,14.8,1994.5,-0.5,0
21/12/2018,4.97,1.05,1.82,-0.296,52.8,13.1,1983,0.82,0
22/12/2018,5.26,1.08,2.06,0.06,52.6,12.9,2014.33,3.26,0
23/12/2018,4.97,1.06,2.03,-0.161,52.7,12.5,2015.35,2.68,0
24/12/2018,5.45,0.94,2.42,-0.055,52.7,17.5,1998.48,-1.32,0
25/12/2018,5.05,1.04,2.27,-0.009,52.8,14.7,2008.61,-0.39,0
26/12/2018,4.6,0.93,1.6,0.092,52.8,15.2,1998.08,2.71,0
27/12/2018,5.11,1.05,1.63,-0.065,52.6,14.6,2004.88,2.82,0
28/12/2018,5.04,0.99,2.16,-0.093,52.7,15,2009.59,-0.26,0
29/12/2018,5.23,1.29,1.97,-0.012,52.6,17.5,2007.55,-0.16,0
30/12/2018,5.12,1.04,1.86,0.11,52.4,14.3,2015.41,0.8,0
31/12/2018,4.97,0.9,2.3,-0.025,52.3,12.1,2007.19,4.1,0
1/1/2019,4.76,1.03,2.06,-0.093,52.4,16.9,2002.28,3.2,0
2/1/2019,4.97,1.09,2.02,-0.142,52.4,16.3,1994.39,2.08,0
3/1/2019,4.85,1.21,2.24,-0.099,52.4,15.7,1997.22,-3.24,0
4/1/2019,4.91,0.98,1.9,0.119,52.5,16.6,2010.11,-0.82,0
5/1/2019,5.15,0.88,2.48,0.011,52.5,15.1,1986.99,-0.67,0
6/1/2019,5.38,1.12,1.78,-0.007,52.5,16.1,2013.07,4.26,0
7/1/2019,5.13,0.9,2.21,-0.008,52.4,15.9,1999.2,-0.72,0
8/1/2019,4.82,1,2.45,0.082,52.4,15.2,1993.82,3.76,0
9/1/2019,5.16,1.01,1.61,0.06,52.3,18.9,1991.03,-1.71,0
10/1/2019,5.32,1.03,1.92,0.066,52.3,13.9,2008.76,-1.47,0
11/1/2019,4.97,1.11,2.37,0.238,52.4,21.6,2001.87,1.44,0
12/1/2019,5.07,0.97,2.38,0.267,52.4,18.8,2017.9,4.7,0
13/1/2019,5.11,1.01,1.98,-0.039,52.5,13.7,1989.39,-0.64,0
14/1/2019,4.96,1.04,1.81,0.164,52.5,16.9,1996.24,-7.69,0
15/1/2019,5.25,1.06,2.32,0.063,52.5,17.2,2001.1,-4.69,0
16/1/2019,5.11,1.05,2.39,0.125,52.4,18.5,1994.5,0.89,0
17/1/2019,5.22,1.08,1.69,0.19,52.2,15.9,2002.08,-4.42,0
18/1/2019,4.97,1.12,1.68,0.146,52.2,18.1,2005.22,-2.6,0
19/1/2019,5.07,1.08,2.11,0.199,52.3,18,2006.87,0.04,0
20/1/2019,5.31,1.09,2.24,0.251,52.2,16.9,2017.09,-7.35,0
21/1/2019,5.1,0.88,1.96,0.222,52.4,16.8,1988.99,-1.14,0
22/1/2019,5.52,1.05,2.26,0.135,52.4,20.5,2005.41,-3.49,0
23/1/2019,5.11,1.09,1.84,0.145,52.4,15.5,1995.56,-4.5,0
24/1/2019,5.24,1.11,1.43,0.071,52.4,20,2006.33,-2.41,0
25/1/2019,5.39,0.97,1.93,0.137,52.6,20.8,2006.35,-3.21,0
26/1/2019,4.93,0.97,2.08,0.425,52.5,18.9,1992.17,1.41,0
27/1/2019,4.87,0.98,1.98,0.156,52.5,19.6,1993.03,3.59,0
28/1/2019,4.92,1.09,1.72,0.122,52.5,22,2007.15,-1.09,0
29/1/2019,5.49,1.14,1.53,0.28,52.6,18.4,2002.27,-1.79,0
30/1/2019,5.13,1,1.92,0.242,52.7,18.7,1999.84,-1.24,0
31/1/2019,5.76,1.13,2.35,0.239,52.7,19.1,2008.62,-3.32,0
1/2/2019,5.14,1.05,2.46,0.405,52.8,22.6,2009.36,-3.87,0
2/2/2019,5.3,1.03,2.44,0.323,53,23,1996.75,-4.94,0
3/2/2019,5.58,1.02,1.84,0.22,53,17.7,1993.53,-3.99,0
4/2/2019,5.68,1.12,1.74,0.235,53.1,22.7,1989.43,4.9,0
5/2/2019,5.7,1.07,2.24,0.231,53,22.4,2002.38,-2.07,0
6/2/2019,5.53,1.27,2.28,0.372,53,24.1,1987.82,-8.82,0
7/2/2019,5.5,0.96,2.21,0.257,53,21.9,2003.05,-1.76,0
8/2/2019,5.42,1.09,1.49,0.111,53.1,21.1,2014.22,-4.77,0
9/2/2019,5.47,0.99,1.84,0.288,53.2,23.6,1998.52,0.18,0
10/2/2019,5.21,0.95,2.09,0.141,53.2,22.9,1996.69,-0.15,0
11/2/2019,5.16,1.04,2.25,0.515,53.3,26.1,2022.04,0.17,0
12/2/2019,5.33,1.05,2.34,0.201,53.5,23.7,2017.16,-0.12,0
13/2/2019,5.3,1.33,2.15,0.283,53.6,22.2,1994.41,-1.12,0
14/2/2019,5.25,1.02,2.21,0.325,53.5,19.6,2003.45,-4.37,0
15/2/2019,5.49,0.93,2.14,0.271,53.5,21,2005.35,-0.22,0
16/2/2019,5.55,1.07,2.32,0.271,53.4,19.4,2004.1,3.06,0
17/2/2019,5.38,0.83,2.21,0.342,53.5,21.9,2020.21,5.44,0
18/2/2019,5.66,1.03,2.14,0.451,53.4,24.3,2002.94,-0.71,0
19/2/2019,5.15,1.04,2.04,0.375,53.4,22.6,2004.44,-0.39,0
20/2/2019,5.34,1.12,2.15,0.444,53.3,24.7,2008.96,1.5,0
21/2/2019,5.24,1.14,2.27,0.19,53.4,23.5,2013.97,4.48,0
22/2/2019,5.02,0.99,2.21,0.324,53.4,22.1,2011.44,-1.46,0
23/2/2019,5.38,1.03,2.25,0.305,53.5,23.2,2007.45,2.08,0
24/2/2019,5.38,0.96,2.54,0.322,53.7,24.1,1986.49,-2.47,0
25/2/2019,5.71,0.93,2.22,0.422,53.8,23.5,1997.2,0.99,0
26/2/2019,5.54,1.07,1.94,0.258,53.9,23.6,2010.27,2.91,0
27/2/2019,5.21,0.91,2.41,0.236,54,21.9,2004.58,-3.87,0
28/2/2019,5.79,1,1.73,0.326,53.8,22.6,2010.34,-1.58,0
1/3/2019,5.67,0.94,1.82,0.09,53.7,28.1,2020.95,2.86,0
2/3/2019,5.55,1.1,2.25,0.239,53.5,26.1,1990.31,1.85,0
3/3/2019,5.39,1.22,2.31,0.245,53.4,20.8,2013.46,3.11,0
4/3/2019,5.25,0.91,1.78,0.161,53.4,19.1,1998.78,2.55,0
5/3/2019,5.37,0.86,2.04,0.353,53.4,24.1,2011.44,-1.02,0
6/3/2019,5.66,1.03,1.98,0.135,53.4,25.8,2001.68,6.6,0
7/3/2019,5.83,1.04,2.01,0.221,53.4,23,2023.36,0.41,0
8/3/2019,5.76,1.06,2.44,0.257,53.4,26.2,2003.39,-9.17,0
9/3/2019,5.36,1,2.38,0.357,53.3,24.3,1995.69,-0.85,0
10/3/2019,5.24,1.02,2.16,0.213,53.3,23.9,2006.29,-1.41,0
11/3/2019,5.49,1.08,2,0.3,53.2,25.9,2005.34,2.39,0
12/3/2019,5.11,1.15,1.77,0.269,53.1,23.3,2013.48,-1.35,0
13/3/2019,5.54,0.85,2.6,0.204,53.3,23.9,2006.58,3.3,0
14/3/2019,5.44,1.01,2.35,0.074,53.2,25.9,2026.85,1.67,0
15/3/2019,5.38,1.06,1.96,0.032,53.4,24.5,2000.99,-3,0
16/3/2019,5.16,0.95,2.39,0.177,53.6,28.4,2001.11,-0.42,0
17/3/2019,5.58,1.22,2.16,0.104,53.5,26,1996.07,-2.33,0
18/3/2019,5.38,0.98,2.1,0.241,53.4,26,2002.96,0.55,0
19/3/2019,5.25,1.04,2.32,0.214,53.4,24.6,2004.42,-2.34,0
